longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-118.39,34.06,39.0,3299.0,831.0,1649.0,759.0,3.3295,345621.15,<1H OCEAN
-122.47,37.76,52.0,2941.0,783.0,1545.0,726.0,2.9899,354622.1,NEAR BAY
-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7.508,401675.36,NEAR BAY
-120.45,34.96,11.0,1299.0,280.0,1158.0,223.0,2.5556,170300.0,<1H OCEAN
-118.13,34.06,17.0,1714.0,572.0,1590.0,568.0,1.1875,190790.0,<1H OCEAN
-117.01,32.63,7.0,6483.0,976.0,3269.0,1005.0,5.7358,267010.03,NEAR OCEAN
-118.12,33.89,22.0,6876.0,1960.0,5162.0,1879.0,2.9293,163746.0,<1H OCEAN
-118.44,34.03,25.0,2059.0,659.0,1349.0,588.0,3.2396,306960.01,<1H OCEAN
-118.0,33.83,24.0,2578.0,580.0,1217.0,529.0,2.2401,180892.01,<1H OCEAN
-118.23,33.94,39.0,1141.0,258.0,1313.0,234.0,2.0187,101260.0,<1H OCEAN
-122.11,37.87,33.0,3398.0,500.0,1351.0,457.0,6.5814,373450.09,NEAR BAY
-118.05,33.9,36.0,1047.0,227.0,975.0,239.0,3.1897,157038.0,<1H OCEAN
-118.18,33.98,40.0,1698.0,431.0,1280.0,405.0,2.625,163327.01,<1H OCEAN
-118.26,34.02,46.0,1249.0,357.0,1607.0,331.0,2.0703,132341.0,<1H OCEAN
-120.98,37.6,36.0,1437.0,,1073.0,320.0,2.1779,84250.0,INLAND
-122.32,37.52,26.0,4042.0,591.0,1611.0,578.0,8.4693,474380.68,NEAR OCEAN
-117.8,33.53,41.0,2017.0,489.0,783.0,403.0,4.1591,355391.45,<1H OCEAN
-117.26,33.81,22.0,4249.0,922.0,2405.0,846.0,2.1549,86480.0,INLAND
-122.47,37.76,52.0,2465.0,489.0,1170.0,498.0,4.0793,348027.01,NEAR BAY
-121.92,36.62,52.0,867.0,199.0,391.0,187.0,2.6713,274803.02,NEAR OCEAN
-118.05,33.98,34.0,2142.0,390.0,1305.0,406.0,4.0379,194799.0,<1H OCEAN
-117.81,33.79,23.0,3114.0,610.0,2045.0,577.0,3.75,209615.0,<1H OCEAN
-122.35,37.95,42.0,1485.0,290.0,971.0,303.0,3.6094,159342.0,NEAR BAY
-118.15,34.02,37.0,2344.0,631.0,2195.0,610.0,2.7022,162133.0,<1H OCEAN
-122.38,39.68,21.0,1155.0,210.0,510.0,175.0,2.3851,89297.0,INLAND
-118.11,33.91,22.0,1981.0,472.0,1231.0,457.0,4.0878,202070.0,<1H OCEAN
-117.8,33.85,23.0,3038.0,470.0,1568.0,438.0,5.6403,237046.0,<1H OCEAN
-122.21,37.78,43.0,1702.0,460.0,1227.0,407.0,1.7188,110655.0,NEAR BAY
-122.47,37.72,46.0,1836.0,319.0,767.0,302.0,5.9114,386351.05,NEAR OCEAN
-118.27,33.95,35.0,2073.0,494.0,1753.0,490.0,1.5,102525.0,<1H OCEAN
-117.96,33.68,18.0,2594.0,539.0,817.0,485.0,2.3674,220150.09,<1H OCEAN
-121.96,37.35,37.0,1755.0,325.0,699.0,321.0,3.925,246408.0,<1H OCEAN
-121.62,39.5,18.0,2105.0,416.0,974.0,385.0,1.6346,71039.0,INLAND
-117.07,33.01,25.0,2120.0,381.0,588.0,359.0,3.1187,174822.01,<1H OCEAN
-121.71,36.78,19.0,2371.0,324.0,944.0,332.0,5.9175,274328.01,<1H OCEAN
-122.2,37.79,49.0,882.0,195.0,737.0,210.0,2.6667,137581.0,NEAR BAY
-117.2,32.79,31.0,3417.0,533.0,1245.0,532.0,4.7788,221451.05,NEAR OCEAN
-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185,170710.0,<1H OCEAN
-122.44,37.78,52.0,1118.0,279.0,514.0,284.0,2.4196,273401.03,NEAR BAY
-121.94,37.24,19.0,1741.0,294.0,632.0,279.0,5.5944,310152.02,<1H OCEAN
-118.37,34.17,10.0,1431.0,473.0,1438.0,429.0,2.2756,174283.02,<1H OCEAN
-117.73,33.49,31.0,5112.0,778.0,1530.0,648.0,10.3983,486935.79,<1H OCEAN
-117.68,33.61,19.0,2962.0,405.0,1295.0,440.0,6.0689,267545.0,<1H OCEAN
-117.08,32.65,28.0,2296.0,603.0,1277.0,550.0,2.3562,125517.01,NEAR OCEAN
-117.06,32.78,31.0,2485.0,436.0,942.0,448.0,4.8,220187.02,NEAR OCEAN
-121.47,38.53,44.0,543.0,146.0,506.0,125.0,1.3646,82257.0,INLAND
-117.1,32.68,47.0,1044.0,274.0,1003.0,280.0,1.7802,95480.0,NEAR OCEAN
-121.96,37.25,35.0,1018.0,169.0,484.0,174.0,6.1648,315195.03,<1H OCEAN
-120.5,37.32,13.0,1936.0,384.0,1158.0,367.0,2.75,92699.0,INLAND
-118.21,34.03,44.0,1550.0,407.0,1718.0,403.0,2.5268,147585.0,<1H OCEAN
-118.37,33.82,36.0,2416.0,394.0,1115.0,386.0,6.256,380078.13,<1H OCEAN
-121.07,38.66,22.0,1831.0,274.0,813.0,269.0,4.6394,184579.0,INLAND
-117.12,32.73,52.0,3976.0,718.0,1750.0,769.0,3.4151,246477.01,NEAR OCEAN
-124.11,40.93,17.0,1661.0,329.0,948.0,357.0,2.7639,104005.0,NEAR OCEAN
-124.11,40.81,23.0,959.0,212.0,425.0,175.0,2.5536,100687.0,NEAR OCEAN
-120.04,36.97,20.0,2129.0,526.0,1845.0,522.0,1.8973,66023.0,INLAND
-117.69,34.11,16.0,2427.0,522.0,794.0,491.0,2.6929,111846.0,INLAND
-118.26,33.83,24.0,3059.0,,2064.0,629.0,3.5518,190612.0,<1H OCEAN
-120.45,34.64,30.0,2330.0,422.0,1255.0,449.0,3.8512,249887.01,NEAR OCEAN
-118.3,33.99,44.0,1458.0,326.0,1159.0,283.0,1.1645,110314.0,<1H OCEAN
-122.94,38.53,49.0,1141.0,239.0,505.0,184.0,3.7143,249057.04,<1H OCEAN
-117.29,34.17,35.0,4174.0,847.0,2127.0,778.0,3.2232,117330.0,INLAND
-121.88,37.35,49.0,1728.0,350.0,1146.0,391.0,3.5781,207906.0,<1H OCEAN
-118.07,33.72,32.0,1179.0,250.0,369.0,209.0,5.1824,281720.02,NEAR OCEAN
-122.43,37.66,29.0,3541.0,786.0,2259.0,770.0,4.3039,270443.0,NEAR OCEAN
-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,3.2794,255300.06,NEAR OCEAN
-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,175087.01,NEAR BAY
-122.29,37.92,32.0,1736.0,234.0,602.0,231.0,6.516,360001.1,NEAR BAY
-122.42,37.75,52.0,1855.0,611.0,1715.0,614.0,2.1289,242358.0,NEAR BAY
-119.2,34.15,27.0,2076.0,681.0,1904.0,647.0,1.4773,231661.02,NEAR OCEAN
-117.04,32.74,5.0,2878.0,785.0,1727.0,758.0,1.7179,149369.0,NEAR OCEAN
-122.33,37.56,34.0,6394.0,1619.0,2400.0,1496.0,3.4902,319656.0,NEAR OCEAN
-117.44,33.96,29.0,124.0,22.0,50.0,18.0,12.5381,422652.47,INLAND
-121.94,37.0,32.0,2210.0,426.0,1082.0,396.0,4.1587,274894.01,NEAR OCEAN
-121.37,36.89,21.0,2471.0,473.0,1753.0,451.0,4.025,163521.0,INLAND
-122.44,37.65,38.0,5277.0,1008.0,2695.0,997.0,3.9722,283387.0,NEAR OCEAN
-119.69,36.79,13.0,1736.0,313.0,993.0,314.0,3.7697,102057.0,INLAND
-117.34,34.07,46.0,1851.0,425.0,1100.0,377.0,2.0461,73699.0,INLAND
-121.09,38.68,15.0,5218.0,711.0,1949.0,659.0,4.7083,189591.0,INLAND
-122.04,37.63,33.0,952.0,172.0,369.0,159.0,3.2331,190349.0,NEAR BAY
-122.13,37.87,18.0,1820.0,220.0,728.0,229.0,10.3713,461779.72,NEAR BAY
-121.23,38.04,32.0,1829.0,262.0,677.0,243.0,6.1805,238131.0,INLAND
-122.38,40.69,21.0,1774.0,370.0,875.0,354.0,1.7422,70973.0,INLAND
-122.12,37.94,22.0,4949.0,626.0,1850.0,590.0,10.4549,429330.48,NEAR BAY
-118.35,34.15,35.0,2245.0,393.0,783.0,402.0,4.1544,339972.05,<1H OCEAN
-122.34,37.58,50.0,2784.0,743.0,1622.0,698.0,3.8413,333304.11,NEAR OCEAN
-118.25,34.0,29.0,1419.0,363.0,1696.0,317.0,2.2813,130141.0,<1H OCEAN
-122.34,37.52,34.0,3559.0,560.0,1747.0,550.0,6.6959,417219.16,NEAR OCEAN
-118.29,33.88,27.0,2082.0,612.0,2009.0,548.0,2.9063,179789.0,<1H OCEAN
-116.85,32.83,17.0,4234.0,770.0,2191.0,725.0,3.6445,155303.0,<1H OCEAN
-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3.6027,171261.0,<1H OCEAN
-117.96,33.93,31.0,1471.0,321.0,841.0,330.0,3.46,184936.0,<1H OCEAN
-117.34,33.16,31.0,2851.0,458.0,1286.0,467.0,4.5694,327330.25,NEAR OCEAN
-117.93,33.78,36.0,2169.0,359.0,1018.0,370.0,4.3906,217908.0,<1H OCEAN
-120.9,37.81,27.0,4213.0,750.0,2142.0,746.0,3.7031,139124.0,INLAND
-122.28,37.85,52.0,610.0,145.0,281.0,132.0,2.9018,185810.03,NEAR BAY
-118.47,34.01,44.0,2017.0,343.0,958.0,382.0,6.1014,405519.16,<1H OCEAN
-122.09,37.38,34.0,1959.0,342.0,849.0,357.0,6.2884,390736.06,NEAR BAY
-121.84,37.32,22.0,3015.0,581.0,2491.0,530.0,4.3419,188717.0,<1H OCEAN
-117.02,32.8,29.0,1232.0,243.0,665.0,247.0,3.65,163114.0,<1H OCEAN
-118.08,34.01,34.0,1914.0,549.0,2122.0,529.0,2.5969,169283.0,<1H OCEAN
-121.83,37.36,29.0,4045.0,885.0,3036.0,845.0,3.1982,203385.0,<1H OCEAN
-118.07,34.16,39.0,1804.0,265.0,730.0,276.0,6.4761,370530.1,INLAND
-119.72,36.8,23.0,2128.0,442.0,1047.0,450.0,2.625,78932.0,INLAND
-120.84,35.35,27.0,2863.0,711.0,930.0,533.0,2.6205,260820.04,NEAR OCEAN
-117.21,32.86,24.0,3596.0,494.0,1573.0,492.0,6.5382,385776.24,NEAR OCEAN
-117.24,32.72,39.0,3819.0,594.0,1361.0,583.0,6.6013,410909.24,NEAR OCEAN
-121.37,38.59,36.0,2523.0,401.0,927.0,398.0,3.5179,123892.0,INLAND
-122.46,37.71,52.0,1642.0,351.0,1138.0,340.0,4.1406,289906.0,NEAR OCEAN
-121.96,37.99,2.0,3129.0,707.0,1606.0,698.0,2.9591,156190.0,INLAND
-117.9,33.83,33.0,3065.0,611.0,2204.0,606.0,3.8456,189154.0,<1H OCEAN
-117.03,32.97,16.0,3936.0,694.0,1935.0,659.0,4.5625,199361.01,<1H OCEAN
-118.4,34.17,24.0,6347.0,,2945.0,1492.0,3.3545,244774.02,<1H OCEAN
-122.25,37.5,45.0,1812.0,336.0,752.0,329.0,4.95,340950.01,NEAR OCEAN
-120.96,41.12,29.0,779.0,136.0,364.0,123.0,2.5,82521.0,INLAND
-118.08,34.14,45.0,2923.0,604.0,1903.0,560.0,3.1729,225576.0,INLAND
-118.25,33.9,42.0,1386.0,320.0,1163.0,319.0,2.4271,121980.0,<1H OCEAN
-118.0,33.77,24.0,1324.0,267.0,687.0,264.0,3.4327,204509.0,<1H OCEAN
-118.28,33.85,27.0,489.0,98.0,403.0,97.0,5.144,240681.04,<1H OCEAN
-117.92,33.74,24.0,5321.0,1063.0,4011.0,1047.0,4.3882,228831.01,<1H OCEAN
-116.95,32.77,25.0,3308.0,421.0,1201.0,414.0,6.3191,308493.06,<1H OCEAN
-118.04,33.92,34.0,1995.0,417.0,1573.0,407.0,3.4907,176326.0,<1H OCEAN
-118.38,34.08,25.0,4625.0,1307.0,1739.0,1191.0,3.3989,357810.11,<1H OCEAN
-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,111163.0,NEAR BAY
-121.79,38.54,7.0,1777.0,513.0,4479.0,504.0,1.4653,123969.0,INLAND
-122.26,37.77,52.0,1565.0,315.0,637.0,297.0,4.7778,301144.05,NEAR BAY
-117.65,33.49,16.0,2223.0,454.0,628.0,382.0,4.3603,256427.11,<1H OCEAN
-121.97,37.31,21.0,7628.0,2166.0,3637.0,1749.0,3.6401,219639.01,<1H OCEAN
-117.1,32.75,23.0,1858.0,551.0,1506.0,492.0,1.7446,119296.0,NEAR OCEAN
-122.28,37.85,52.0,1898.0,421.0,1102.0,397.0,1.808,123200.0,NEAR BAY
-122.12,37.09,36.0,1397.0,289.0,661.0,243.0,4.125,288998.06,NEAR OCEAN
-122.65,38.24,24.0,1948.0,310.0,922.0,313.0,4.95,242460.0,<1H OCEAN
-118.31,33.84,5.0,3559.0,869.0,2965.0,794.0,2.6491,205090.01,<1H OCEAN
-122.19,37.78,52.0,1026.0,180.0,469.0,168.0,2.875,203737.04,NEAR BAY
-119.77,36.84,15.0,1924.0,262.0,848.0,277.0,5.3886,150419.0,INLAND
-118.1,34.12,50.0,1835.0,231.0,636.0,211.0,11.6471,500001.0,<1H OCEAN
-119.03,35.39,28.0,4513.0,764.0,1593.0,763.0,2.9821,95050.0,INLAND
-117.12,32.93,7.0,1427.0,243.0,927.0,239.0,5.3625,230930.0,<1H OCEAN
-118.07,34.11,41.0,2869.0,563.0,1627.0,533.0,5.0736,310046.03,<1H OCEAN
-117.13,32.74,52.0,1512.0,321.0,651.0,321.0,3.6852,286266.03,NEAR OCEAN
-118.27,34.07,38.0,1270.0,556.0,1692.0,450.0,1.87,161762.0,<1H OCEAN
-117.12,32.75,37.0,2344.0,546.0,1134.0,513.0,2.4394,141145.0,NEAR OCEAN
-116.9,32.84,18.0,3612.0,737.0,1864.0,713.0,2.7069,146373.0,<1H OCEAN
-122.23,37.47,39.0,5264.0,1259.0,3057.0,1265.0,3.623,330362.02,NEAR OCEAN
-122.13,37.69,17.0,2380.0,769.0,1216.0,643.0,3.395,224546.0,NEAR BAY
-122.16,37.69,36.0,1480.0,278.0,796.0,283.0,4.3971,217821.0,NEAR BAY
-122.09,37.4,22.0,1489.0,436.0,662.0,470.0,3.5179,223730.01,NEAR BAY
-117.08,32.59,30.0,144.0,52.0,220.0,48.0,2.3929,138711.0,NEAR OCEAN
-122.46,37.65,16.0,8676.0,1633.0,5130.0,1574.0,4.8096,271956.0,NEAR OCEAN
-117.67,33.54,16.0,2102.0,350.0,1003.0,328.0,4.7981,227720.02,<1H OCEAN
-118.33,33.89,39.0,1880.0,361.0,982.0,357.0,4.1953,247733.0,<1H OCEAN
-118.35,33.9,13.0,2887.0,853.0,2197.0,800.0,2.8777,207977.0,<1H OCEAN
-118.44,34.24,36.0,1660.0,301.0,1225.0,307.0,4.095,199730.0,<1H OCEAN
-122.2,37.4,30.0,2612.0,338.0,980.0,324.0,10.0481,492352.93,NEAR OCEAN
-117.49,33.93,26.0,2970.0,576.0,2156.0,558.0,3.9522,125952.0,INLAND
-118.4,33.88,35.0,1753.0,296.0,615.0,275.0,7.5,459773.54,<1H OCEAN
-118.29,34.0,6.0,1487.0,468.0,1509.0,403.0,1.4639,119464.0,<1H OCEAN
-117.48,34.09,32.0,1650.0,328.0,1124.0,290.0,3.1838,106900.0,INLAND
-120.44,37.31,21.0,6911.0,1341.0,3967.0,1297.0,3.0515,124941.0,INLAND
-116.94,32.82,35.0,1737.0,285.0,826.0,294.0,3.2411,161779.0,<1H OCEAN
-116.23,33.73,29.0,1133.0,221.0,918.0,239.0,2.8648,98903.0,INLAND
-117.5,33.93,19.0,4741.0,835.0,2903.0,796.0,4.3723,139889.0,INLAND
-117.19,34.07,40.0,2374.0,500.0,1772.0,455.0,2.189,77478.0,INLAND
-122.39,37.72,28.0,1609.0,340.0,1064.0,290.0,1.1125,162575.0,NEAR BAY
-118.35,33.99,47.0,2183.0,380.0,927.0,371.0,4.9531,272014.01,<1H OCEAN
-119.93,35.2,29.0,1649.0,342.0,671.0,264.0,3.0602,89884.0,INLAND
-117.52,33.88,21.0,722.0,178.0,770.0,165.0,2.5656,109802.0,INLAND
-117.15,32.76,43.0,2361.0,489.0,824.0,470.0,3.4196,214253.06,NEAR OCEAN
-117.05,33.13,17.0,2385.0,372.0,1118.0,369.0,4.2813,185947.0,<1H OCEAN
-118.31,33.83,27.0,2880.0,802.0,2083.0,727.0,2.9619,240418.01,<1H OCEAN
-115.99,33.4,15.0,1945.0,536.0,515.0,273.0,2.0109,70083.0,INLAND
-118.15,33.89,30.0,4426.0,995.0,4196.0,921.0,3.274,176599.0,<1H OCEAN
-121.94,37.3,25.0,1455.0,370.0,734.0,331.0,3.2727,232714.0,<1H OCEAN
-117.94,34.04,33.0,1493.0,331.0,1571.0,354.0,3.8864,169790.0,<1H OCEAN
-121.82,36.61,24.0,2437.0,438.0,1430.0,444.0,3.8015,191968.0,<1H OCEAN
-116.86,34.24,19.0,5411.0,1042.0,441.0,185.0,3.1324,137169.98,INLAND
-122.42,38.27,25.0,3282.0,566.0,1244.0,483.0,4.5313,259645.01,NEAR BAY
-122.39,37.73,52.0,1070.0,224.0,567.0,207.0,2.8603,271759.03,NEAR BAY
-118.06,33.81,25.0,3497.0,513.0,1839.0,544.0,5.4216,262510.0,<1H OCEAN
-118.43,34.23,37.0,1737.0,369.0,1061.0,356.0,3.9615,222733.0,<1H OCEAN
-118.26,33.94,44.0,795.0,181.0,716.0,167.0,2.0,105978.0,<1H OCEAN
-117.99,33.86,20.0,2303.0,612.0,1607.0,564.0,2.9,180917.0,<1H OCEAN
-118.33,34.04,48.0,2437.0,443.0,1400.0,426.0,2.628,161597.01,<1H OCEAN
-116.92,32.84,16.0,4675.0,834.0,2188.0,817.0,4.6674,186841.0,<1H OCEAN
-121.44,38.58,43.0,1806.0,339.0,764.0,341.0,3.9271,145144.0,INLAND
-118.11,34.12,52.0,2954.0,371.0,1152.0,347.0,11.5609,500001.0,<1H OCEAN
-119.82,36.83,14.0,2982.0,412.0,1408.0,423.0,5.3241,159247.0,INLAND
-120.63,36.98,20.0,2380.0,489.0,1581.0,505.0,2.0595,74439.0,INLAND
-118.69,34.18,11.0,1177.0,138.0,415.0,119.0,10.0472,455604.76,<1H OCEAN
-118.1,33.89,34.0,2242.0,436.0,1483.0,443.0,4.4934,213376.0,<1H OCEAN
-118.29,34.07,24.0,4021.0,1707.0,3727.0,1529.0,1.7365,282410.01,<1H OCEAN
-117.37,33.94,14.0,9286.0,1269.0,3565.0,1238.0,6.6635,237965.0,INLAND
-117.05,34.01,27.0,5484.0,1205.0,2645.0,1131.0,2.1927,93408.0,INLAND
-122.28,37.83,52.0,3108.0,813.0,1623.0,765.0,2.6997,205385.01,NEAR BAY
-117.42,33.89,4.0,80.0,10.0,55.0,13.0,7.7197,319013.2,INLAND
-122.3,37.89,36.0,1077.0,293.0,518.0,276.0,3.0208,154781.0,NEAR BAY
-121.95,37.29,30.0,3734.0,813.0,1834.0,824.0,3.4505,218125.0,<1H OCEAN
-122.01,37.97,32.0,3012.0,527.0,1288.0,512.0,3.6449,168916.0,NEAR BAY
-118.04,33.84,21.0,6623.0,1204.0,3193.0,1129.0,4.5395,254454.02,<1H OCEAN
-123.4,39.46,10.0,4086.0,831.0,2111.0,758.0,3.2156,168338.0,<1H OCEAN
-121.26,38.69,17.0,3917.0,638.0,1809.0,564.0,5.2586,185843.0,INLAND
-121.48,38.49,26.0,3165.0,806.0,2447.0,752.0,1.5908,74026.0,INLAND
-119.88,34.43,14.0,2472.0,685.0,1292.0,621.0,3.3026,221103.0,NEAR OCEAN
-120.57,40.43,15.0,2045.0,461.0,1121.0,402.0,2.6902,94747.0,INLAND
-118.36,33.88,28.0,1313.0,319.0,827.0,308.0,2.65,225144.0,<1H OCEAN
-118.1,33.98,33.0,1927.0,482.0,1623.0,479.0,3.5268,175499.0,<1H OCEAN
-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045,81572.0,INLAND
-118.24,33.91,38.0,745.0,152.0,721.0,160.0,1.875,104387.0,<1H OCEAN
-122.11,37.41,33.0,1641.0,284.0,659.0,282.0,6.0884,358622.09,NEAR BAY
-122.29,37.54,39.0,1459.0,285.0,761.0,291.0,5.0081,335997.06,NEAR OCEAN
-116.22,33.72,28.0,826.0,258.0,979.0,245.0,1.7172,68252.0,INLAND
-118.29,34.01,39.0,751.0,207.0,1010.0,231.0,1.6036,123522.0,<1H OCEAN
-118.39,33.88,35.0,1267.0,216.0,521.0,191.0,6.0441,352263.05,<1H OCEAN
-118.37,33.92,36.0,1075.0,197.0,509.0,197.0,4.9688,292958.02,<1H OCEAN
-118.45,34.07,19.0,4845.0,1609.0,3751.0,1539.0,1.583,286308.01,<1H OCEAN
-117.92,33.78,35.0,1654.0,323.0,1065.0,354.0,3.4837,202492.0,<1H OCEAN
-120.48,35.02,17.0,2721.0,477.0,1672.0,492.0,2.9798,166514.0,<1H OCEAN
-121.09,38.03,21.0,2064.0,342.0,1021.0,359.0,4.517,167884.0,INLAND
-121.83,36.62,33.0,2938.0,576.0,1516.0,568.0,3.5,192321.0,<1H OCEAN
-119.7,34.41,52.0,1526.0,458.0,1633.0,449.0,2.2069,209962.04,NEAR OCEAN
-122.01,37.58,17.0,4313.0,717.0,2629.0,721.0,5.7579,289802.01,NEAR BAY
-121.4,38.63,30.0,3626.0,834.0,1577.0,806.0,2.517,128206.0,INLAND
-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866,191070.0,NEAR BAY
-119.25,34.28,36.0,2232.0,373.0,951.0,368.0,5.2261,297062.01,NEAR OCEAN
-119.81,36.85,17.0,2340.0,370.0,1174.0,396.0,4.2304,126503.0,INLAND
-121.42,37.75,33.0,1329.0,266.0,683.0,233.0,4.3687,171314.0,INLAND
-117.83,33.83,13.0,3759.0,489.0,1496.0,499.0,8.3818,405000.19,<1H OCEAN
-121.92,37.47,26.0,2016.0,322.0,1105.0,357.0,6.0878,285110.0,<1H OCEAN
-117.44,33.94,30.0,2992.0,516.0,1521.0,507.0,3.9128,126972.0,INLAND
-121.64,36.74,30.0,2628.0,444.0,1372.0,432.0,4.1696,217734.0,<1H OCEAN
-117.07,32.91,5.0,2234.0,256.0,894.0,253.0,10.3354,465898.56,<1H OCEAN
-121.33,38.04,15.0,2903.0,440.0,1325.0,423.0,4.5179,151326.0,INLAND
-118.33,35.64,15.0,2966.0,669.0,1007.0,465.0,1.5667,71358.0,INLAND
-114.49,33.97,17.0,2809.0,635.0,83.0,45.0,1.6154,94280.0,INLAND
-121.56,37.08,17.0,6725.0,1051.0,3439.0,1027.0,6.4313,323150.08,<1H OCEAN
-118.04,33.98,25.0,3040.0,831.0,1580.0,735.0,2.3182,196887.08,<1H OCEAN
-121.89,36.59,18.0,2700.0,937.0,1042.0,744.0,3.1364,257805.04,NEAR OCEAN
-119.77,36.84,15.0,2058.0,412.0,891.0,378.0,3.2569,106488.0,INLAND
-118.39,33.88,33.0,2543.0,439.0,1098.0,416.0,5.9683,353333.1,<1H OCEAN
-118.51,34.21,36.0,2396.0,421.0,1064.0,398.0,4.7,232822.0,<1H OCEAN
-118.15,33.98,17.0,3361.0,925.0,3264.0,914.0,2.2813,164819.0,<1H OCEAN
-121.28,38.8,7.0,9003.0,1739.0,4445.0,1591.0,3.816,135629.0,INLAND
-122.09,37.94,29.0,6895.0,1022.0,2634.0,1022.0,6.1922,327084.03,NEAR BAY
-121.38,38.67,38.0,1001.0,228.0,597.0,226.0,2.2788,78695.0,INLAND
-119.37,36.35,20.0,1132.0,177.0,518.0,178.0,5.3767,156314.0,INLAND
-121.41,39.72,17.0,1583.0,331.0,730.0,306.0,2.3895,91066.0,INLAND
-119.79,36.84,22.0,1529.0,375.0,1543.0,395.0,1.7926,55555.0,INLAND
-122.0,38.25,7.0,11768.0,1893.0,6657.0,1874.0,4.9222,209470.0,INLAND
-118.05,34.1,36.0,1606.0,318.0,889.0,294.0,4.7931,207779.0,INLAND
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,134487.0,NEAR BAY
-118.16,33.96,24.0,1635.0,507.0,2480.0,481.0,2.4432,167377.0,<1H OCEAN
-118.06,34.02,25.0,3548.0,639.0,2653.0,664.0,5.2557,269779.0,<1H OCEAN
-122.33,37.56,50.0,1975.0,245.0,644.0,251.0,10.0743,470412.69,NEAR OCEAN
-121.76,37.33,5.0,4153.0,719.0,2435.0,697.0,5.6306,260023.01,<1H OCEAN
-118.39,34.2,19.0,2012.0,732.0,3483.0,731.0,2.2234,169516.0,<1H OCEAN
-121.96,36.97,23.0,4324.0,1034.0,1844.0,875.0,3.0777,245003.0,NEAR OCEAN
-121.98,37.36,35.0,1293.0,223.0,701.0,216.0,7.8543,475064.64,<1H OCEAN
-119.4,36.59,37.0,1486.0,296.0,977.0,290.0,3.5074,89796.0,INLAND
-124.23,41.75,11.0,3159.0,616.0,1343.0,479.0,2.4805,130711.0,NEAR OCEAN
-118.25,33.97,43.0,1735.0,535.0,2288.0,524.0,1.9119,116723.0,<1H OCEAN
-118.37,34.07,39.0,2309.0,526.0,870.0,546.0,3.1677,339322.18,<1H OCEAN
-122.0,37.98,31.0,2030.0,337.0,867.0,341.0,5.0915,195067.0,INLAND
-124.13,40.8,31.0,2152.0,462.0,1259.0,420.0,2.2478,88188.0,NEAR OCEAN
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,312161.0,NEAR BAY
-118.36,33.88,44.0,1362.0,237.0,709.0,247.0,4.4271,285634.0,<1H OCEAN
-116.89,33.48,14.0,1016.0,219.0,443.0,169.0,2.8071,137410.0,INLAND
-120.98,37.64,40.0,1791.0,359.0,679.0,322.0,2.1458,89271.0,INLAND
-118.48,34.2,12.0,3831.0,1083.0,2258.0,967.0,2.4375,203564.0,<1H OCEAN
-117.58,33.6,5.0,5348.0,659.0,1862.0,555.0,11.0567,473701.42,<1H OCEAN
-118.37,34.03,41.0,1425.0,285.0,838.0,296.0,3.9732,242099.0,<1H OCEAN
-121.75,38.55,33.0,2479.0,382.0,979.0,377.0,4.7308,168933.0,INLAND
-118.01,34.14,20.0,3350.0,831.0,1816.0,744.0,2.8352,151819.0,INLAND
-122.47,37.87,36.0,4471.0,618.0,1315.0,582.0,11.5706,495031.92,NEAR BAY
-117.31,34.07,40.0,2936.0,732.0,2024.0,676.0,2.1139,80937.0,INLAND
-118.2,33.9,33.0,1435.0,322.0,1298.0,299.0,2.7813,136402.0,<1H OCEAN
-117.09,32.65,20.0,1445.0,323.0,573.0,334.0,2.619,139565.0,NEAR OCEAN
-119.64,36.32,32.0,2205.0,523.0,1772.0,479.0,1.3569,54610.0,INLAND
-118.03,33.91,35.0,2323.0,406.0,1741.0,398.0,4.2437,202956.0,<1H OCEAN
-119.74,34.45,29.0,2526.0,388.0,1092.0,409.0,6.0597,311896.07,<1H OCEAN
-118.7,34.28,25.0,2377.0,491.0,1200.0,439.0,4.7083,205263.0,<1H OCEAN
-121.25,38.01,16.0,2397.0,501.0,1053.0,557.0,2.6994,110969.0,INLAND
-118.38,33.88,27.0,3039.0,606.0,1421.0,564.0,5.5771,364458.12,<1H OCEAN
-122.69,38.51,18.0,3364.0,501.0,1442.0,506.0,6.6854,339191.04,<1H OCEAN
-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3.25,124264.0,NEAR OCEAN
-117.77,33.8,16.0,3973.0,483.0,1373.0,452.0,9.8074,457453.37,<1H OCEAN
-118.34,33.86,35.0,1936.0,343.0,1008.0,346.0,5.4791,267642.01,<1H OCEAN
-117.3,33.26,23.0,1678.0,275.0,1227.0,264.0,4.1713,239932.08,<1H OCEAN
